;ACC01;ABEV3;2;8120;8120;8120;11.65;94598.00;94598.00;94598.00;
;ACC08;ITUB4;2;7438;7438;7438;19.67;146305.46;146305.46;146305.46;
;ACC07;LREN3;2;8411;8411;8411;16.83;141557.13;141557.13;141557.13;
;ACC05;VALE3;2;7624;7624;7624;14.69;111996.56;111996.56;111996.56;
;ACC02;BBAS3;1;5645;5645;5645;11.43;64522.35;64522.35;64522.35;
;ACC03;WEGE3;2;6665;6665;6665;13.41;89377.65;89377.65;89377.65;
;ACC10;PETR4;1;7359;7359;7359;14.86;109354.74;109354.74;109354.74;
;ACC01;BBAS3;2;7501;7501;7501;11.05;82886.05;82886.05;82886.05;
;ACC05;BBDC4;1;5202;5202;5202;16.48;85728.96;85728.96;85728.96;
;ACC09;VALE3;2;9204;9204;9204;17.24;158676.96;158676.96;158676.96;
;ACC07;PETR4;1;6729;6729;6729;12.21;82161.09;82161.09;82161.09;
;ACC07;LREN3;2;8153;8153;8153;15.25;124333.25;124333.25;124333.25;
;ACC03;MGLU3;2;7172;7172;7172;10.79;77385.88;77385.88;77385.88;
;ACC06;BBAS3;2;5116;5116;5116;17.11;87534.76;87534.76;87534.76;
;ACC10;BBAS3;1;8497;8497;8497;16.13;137056.61;137056.61;137056.61;
;ACC06;VALE3;2;3467;3467;3467;11.93;41361.31;41361.31;41361.31;
;ACC08;VALE3;2;4871;4871;4871;10.79;52558.09;52558.09;52558.09;
;ACC06;PETR4;1;7806;7806;7806;10.47;81728.82;81728.82;81728.82;
;ACC08;BBDC4;1;4197;4197;4197;19.26;80834.22;80834.22;80834.22;
;ACC03;ITUB4;1;4087;4087;4087;11.65;47613.55;47613.55;47613.55;
;ACC10;BBAS3;1;9367;9367;9367;13.78;129077.26;129077.26;129077.26;
;ACC03;ABEV3;2;7302;7302;7302;14.34;104710.68;104710.68;104710.68;
;ACC04;LREN3;1;9155;9155;9155;13.33;122036.15;122036.15;122036.15;
;ACC07;MGLU3;1;8135;8135;8135;19.95;162293.25;162293.25;162293.25;
;ACC04;BBAS3;1;2113;2113;2113;15.65;33068.45;33068.45;33068.45;
;ACC08;ITUB4;2;6256;6256;6256;17.99;112545.44;112545.44;112545.44;
;ACC08;ITUB4;2;6304;6304;6304;10.61;66885.44;66885.44;66885.44;
;ACC09;BBAS3;1;9858;9858;9858;18.36;180992.88;180992.88;180992.88;
;ACC07;LREN3;1;5369;5369;5369;14.29;76723.01;76723.01;76723.01;
;ACC06;LREN3;2;8172;8172;8172;13.08;106889.76;106889.76;106889.76;
;ACC07;LREN3;2;6905;6905;6905;10.99;75885.95;75885.95;75885.95;
;ACC04;B3SA3;1;4437;4437;4437;19.25;85412.25;85412.25;85412.25;
;ACC08;PETR4;1;7289;7289;7289;17.16;125079.24;125079.24;125079.24;
;ACC03;ABEV3;2;9671;9671;9671;13.00;125723.00;125723.00;125723.00;
;ACC02;B3SA3;1;3094;3094;3094;11.36;35147.84;35147.84;35147.84;
;ACC09;PETR4;1;5392;5392;5392;19.86;107085.12;107085.12;107085.12;
;ACC03;BBDC4;1;4939;4939;4939;12.92;63811.88;63811.88;63811.88;
;ACC05;ABEV3;1;9925;9925;9925;18.96;188178.00;188178.00;188178.00;
;ACC01;LREN3;2;8814;8814;8814;13.72;120928.08;120928.08;120928.08;
;ACC09;ITUB4;1;6392;6392;6392;19.51;124707.92;124707.92;124707.92;
;ACC10;LREN3;2;9172;9172;9172;13.96;128041.12;128041.12;128041.12;
;ACC10;BBAS3;1;8179;8179;8179;14.28;116796.12;116796.12;116796.12;
;ACC07;BBDC4;2;7747;7747;7747;12.99;100633.53;100633.53;100633.53;
;ACC08;PETR4;2;2756;2756;2756;13.93;38391.08;38391.08;38391.08;
;ACC01;ABEV3;1;2559;2559;2559;10.27;26280.93;26280.93;26280.93;
;ACC02;LREN3;1;6640;6640;6640;11.94;79281.60;79281.60;79281.60;
;ACC05;BBAS3;1;8211;8211;8211;11.30;92784.30;92784.30;92784.30;
;ACC10;MGLU3;2;5403;5403;5403;10.56;57055.68;57055.68;57055.68;
;ACC09;B3SA3;2;2346;2346;2346;13.45;31553.70;31553.70;31553.70;
;ACC08;WEGE3;1;1180;1180;1180;19.56;23080.80;23080.80;23080.80;
;ACC01;VALE3;2;9471;9471;9471;18.73;177391.83;177391.83;177391.83;
;ACC03;LREN3;2;5545;5545;5545;12.29;68148.05;68148.05;68148.05;
;ACC09;PETR4;2;5656;5656;5656;18.64;105427.84;105427.84;105427.84;
;ACC10;WEGE3;1;2025;2025;2025;12.93;26183.25;26183.25;26183.25;
;ACC01;B3SA3;2;1124;1124;1124;17.54;19714.96;19714.96;19714.96;
;ACC02;LREN3;1;8857;8857;8857;13.90;123112.30;123112.30;123112.30;
;ACC10;BBDC4;2;2730;2730;2730;11.36;31012.80;31012.80;31012.80;
;ACC08;PETR4;1;3927;3927;3927;13.00;51051.00;51051.00;51051.00;
;ACC07;VALE3;1;5860;5860;5860;16.22;95049.20;95049.20;95049.20;
;ACC01;PETR4;2;9062;9062;9062;18.25;165381.50;165381.50;165381.50;
;ACC05;B3SA3;2;7043;7043;7043;17.59;123886.37;123886.37;123886.37;
;ACC09;BBAS3;2;4236;4236;4236;14.62;61930.32;61930.32;61930.32;
;ACC05;LREN3;1;5087;5087;5087;16.41;83477.67;83477.67;83477.67;
;ACC04;WEGE3;1;1075;1075;1075;17.68;19006.00;19006.00;19006.00;
;ACC10;MGLU3;1;6304;6304;6304;19.08;120280.32;120280.32;120280.32;
;ACC08;ITUB4;1;8344;8344;8344;12.71;106052.24;106052.24;106052.24;
;ACC02;BBAS3;2;3331;3331;3331;12.29;40937.99;40937.99;40937.99;
;ACC10;ITUB4;2;4378;4378;4378;11.83;51791.74;51791.74;51791.74;
;ACC03;BBDC4;2;5346;5346;5346;10.19;54475.74;54475.74;54475.74;
;ACC07;B3SA3;2;7607;7607;7607;13.75;104596.25;104596.25;104596.25;
;ACC02;BBDC4;2;1325;1325;1325;11.05;14641.25;14641.25;14641.25;
;ACC01;VALE3;1;4121;4121;4121;17.32;71375.72;71375.72;71375.72;
;ACC01;WEGE3;2;5064;5064;5064;17.95;90898.80;90898.80;90898.80;
;ACC08;BBAS3;2;6984;6984;6984;17.86;124734.24;124734.24;124734.24;
;ACC03;WEGE3;1;4595;4595;4595;11.53;52980.35;52980.35;52980.35;
;ACC01;ITUB4;1;5247;5247;5247;15.46;81118.62;81118.62;81118.62;
;ACC07;ABEV3;2;2500;2500;2500;18.46;46150.00;46150.00;46150.00;
;ACC05;ABEV3;2;5298;5298;5298;19.68;104264.64;104264.64;104264.64;
;ACC03;B3SA3;1;8615;8615;8615;15.68;135083.20;135083.20;135083.20;
;ACC07;WEGE3;2;1054;1054;1054;16.79;17696.66;17696.66;17696.66;
;ACC01;ITUB4;2;3953;3953;3953;11.30;44668.90;44668.90;44668.90;
;ACC03;B3SA3;2;5863;5863;5863;19.05;111690.15;111690.15;111690.15;
;ACC02;BBDC4;2;9938;9938;9938;16.04;159405.52;159405.52;159405.52;
;ACC08;MGLU3;2;2634;2634;2634;18.88;49729.92;49729.92;49729.92;
;ACC09;MGLU3;2;5934;5934;5934;19.83;117671.22;117671.22;117671.22;
;ACC05;VALE3;1;7017;7017;7017;16.11;113043.87;113043.87;113043.87;
;ACC04;BBAS3;1;9195;9195;9195;19.49;179210.55;179210.55;179210.55;
;ACC10;BBAS3;2;9327;9327;9327;15.26;142330.02;142330.02;142330.02;
;ACC03;BBAS3;2;7571;7571;7571;12.09;91533.39;91533.39;91533.39;
;ACC02;ABEV3;1;1345;1345;1345;18.32;24640.40;24640.40;24640.40;
;ACC02;B3SA3;2;4186;4186;4186;17.41;72878.26;72878.26;72878.26;
;ACC01;WEGE3;1;9544;9544;9544;18.63;177804.72;177804.72;177804.72;
;ACC07;LREN3;2;1174;1174;1174;19.89;23350.86;23350.86;23350.86;
;ACC08;MGLU3;2;1655;1655;1655;19.68;32570.40;32570.40;32570.40;
;ACC09;MGLU3;1;5858;5858;5858;14.49;84882.42;84882.42;84882.42;
;ACC04;WEGE3;1;8947;8947;8947;16.70;149414.90;149414.90;149414.90;
;ACC01;ABEV3;1;1715;1715;1715;12.63;21660.45;21660.45;21660.45;
;ACC09;LREN3;1;4802;4802;4802;17.71;85043.42;85043.42;85043.42;
;ACC01;MGLU3;1;1935;1935;1935;11.48;22213.80;22213.80;22213.80;
;ACC04;BBDC4;2;1183;1183;1183;14.43;17070.69;17070.69;17070.69;
;ACC04;BBDC4;2;7114;7114;7114;16.78;119372.92;119372.92;119372.92;
;ACC04;BBAS3;2;6723;6723;6723;13.33;89617.59;89617.59;89617.59;
;ACC01;VALE3;2;9224;9224;9224;15.85;146200.40;146200.40;146200.40;
;ACC01;LREN3;1;1670;1670;1670;14.89;24866.30;24866.30;24866.30;
;ACC07;MGLU3;1;8486;8486;8486;12.68;107602.48;107602.48;107602.48;
;ACC10;MGLU3;1;2310;2310;2310;14.97;34580.70;34580.70;34580.70;
;ACC10;ITUB4;2;9032;9032;9032;11.32;102242.24;102242.24;102242.24;
;ACC06;BBAS3;1;7884;7884;7884;16.39;129218.76;129218.76;129218.76;
;ACC02;ABEV3;1;4011;4011;4011;15.83;63494.13;63494.13;63494.13;
;ACC02;BBDC4;1;4518;4518;4518;16.73;75586.14;75586.14;75586.14;
;ACC04;MGLU3;2;2417;2417;2417;10.28;24846.76;24846.76;24846.76;
;ACC06;MGLU3;2;7940;7940;7940;14.97;118861.80;118861.80;118861.80;
;ACC09;ABEV3;1;8154;8154;8154;17.48;142531.92;142531.92;142531.92;
;ACC10;PETR4;2;3145;3145;3145;10.87;34186.15;34186.15;34186.15;
;ACC05;LREN3;1;8183;8183;8183;18.29;149667.07;149667.07;149667.07;
;ACC09;BBDC4;2;1303;1303;1303;17.51;22815.53;22815.53;22815.53;
;ACC04;BBDC4;1;9309;9309;9309;15.18;141310.62;141310.62;141310.62;
;ACC10;WEGE3;2;3272;3272;3272;12.30;40245.60;40245.60;40245.60;
;ACC02;BBAS3;1;4810;4810;4810;15.34;73785.40;73785.40;73785.40;
;ACC09;VALE3;2;5811;5811;5811;13.31;77344.41;77344.41;77344.41;
;ACC04;ITUB4;2;4953;4953;4953;14.97;74146.41;74146.41;74146.41;
;ACC09;BBAS3;2;7249;7249;7249;15.04;109024.96;109024.96;109024.96;
;ACC10;VALE3;2;2943;2943;2943;14.78;43497.54;43497.54;43497.54;
;ACC07;BBAS3;1;1559;1559;1559;11.84;18458.56;18458.56;18458.56;
;ACC02;ABEV3;2;3103;3103;3103;11.09;34412.27;34412.27;34412.27;
;ACC04;ITUB4;1;8233;8233;8233;11.29;92950.57;92950.57;92950.57;
;ACC10;LREN3;1;3588;3588;3588;14.90;53461.20;53461.20;53461.20;
;ACC01;B3SA3;1;7324;7324;7324;12.57;92062.68;92062.68;92062.68;
;ACC05;ITUB4;2;4616;4616;4616;14.95;69009.20;69009.20;69009.20;
;ACC05;MGLU3;2;4957;4957;4957;12.04;59682.28;59682.28;59682.28;
;ACC04;VALE3;2;8558;8558;8558;19.26;164827.08;164827.08;164827.08;
;ACC10;ABEV3;2;5719;5719;5719;18.52;105915.88;105915.88;105915.88;
;ACC04;LREN3;1;6068;6068;6068;19.31;117173.08;117173.08;117173.08;
;ACC10;B3SA3;2;7120;7120;7120;16.90;120328.00;120328.00;120328.00;
;ACC03;BBAS3;1;5712;5712;5712;10.75;61404.00;61404.00;61404.00;
;ACC07;MGLU3;1;6698;6698;6698;12.66;84796.68;84796.68;84796.68;
;ACC06;PETR4;2;1295;1295;1295;18.91;24488.45;24488.45;24488.45;
;ACC06;BBDC4;1;5927;5927;5927;15.88;94120.76;94120.76;94120.76;
;ACC07;WEGE3;2;1946;1946;1946;12.07;23488.22;23488.22;23488.22;
;ACC10;MGLU3;1;8129;8129;8129;10.09;82021.61;82021.61;82021.61;
;ACC02;VALE3;1;5375;5375;5375;14.35;77131.25;77131.25;77131.25;
;ACC05;PETR4;1;2840;2840;2840;16.41;46604.40;46604.40;46604.40;
;ACC01;B3SA3;1;3251;3251;3251;19.37;62971.87;62971.87;62971.87;
;ACC01;PETR4;2;2242;2242;2242;16.69;37418.98;37418.98;37418.98;
;ACC10;BBAS3;1;2412;2412;2412;15.32;36951.84;36951.84;36951.84;
;ACC04;PETR4;1;4194;4194;4194;15.51;65048.94;65048.94;65048.94;
;ACC10;LREN3;2;2860;2860;2860;11.51;32918.60;32918.60;32918.60;
;ACC07;BBDC4;1;1718;1718;1718;17.66;30339.88;30339.88;30339.88;
;ACC06;BBDC4;2;6133;6133;6133;18.20;111620.60;111620.60;111620.60;
;ACC02;ITUB4;2;7181;7181;7181;17.75;127462.75;127462.75;127462.75;
;ACC04;ITUB4;1;6171;6171;6171;11.44;70596.24;70596.24;70596.24;
;ACC09;WEGE3;2;3307;3307;3307;16.49;54532.43;54532.43;54532.43;
;ACC06;BBAS3;1;3308;3308;3308;14.95;49454.60;49454.60;49454.60;
;ACC07;LREN3;2;1907;1907;1907;11.08;21129.56;21129.56;21129.56;
;ACC04;LREN3;1;2569;2569;2569;15.33;39382.77;39382.77;39382.77;
;ACC04;B3SA3;2;7043;7043;7043;15.84;111561.12;111561.12;111561.12;
;ACC09;BBAS3;1;4247;4247;4247;17.70;75171.90;75171.90;75171.90;
;ACC05;LREN3;2;7511;7511;7511;11.31;84949.41;84949.41;84949.41;
;ACC06;BBAS3;1;8921;8921;8921;16.50;147196.50;147196.50;147196.50;
;ACC09;B3SA3;2;8502;8502;8502;17.07;145129.14;145129.14;145129.14;
;ACC10;BBAS3;2;8499;8499;8499;10.61;90174.39;90174.39;90174.39;
;ACC03;WEGE3;2;3042;3042;3042;13.70;41675.40;41675.40;41675.40;
;ACC08;PETR4;1;5117;5117;5117;13.83;70768.11;70768.11;70768.11;
;ACC10;ITUB4;2;9555;9555;9555;11.92;113895.60;113895.60;113895.60;
;ACC08;B3SA3;2;3893;3893;3893;15.98;62210.14;62210.14;62210.14;
;ACC08;VALE3;1;8957;8957;8957;13.81;123696.17;123696.17;123696.17;
;ACC04;WEGE3;1;2766;2766;2766;14.41;39858.06;39858.06;39858.06;
;ACC01;PETR4;1;7869;7869;7869;10.33;81286.77;81286.77;81286.77;
;ACC09;BBDC4;2;8799;8799;8799;19.99;175892.01;175892.01;175892.01;
;ACC06;MGLU3;1;9792;9792;9792;13.54;132583.68;132583.68;132583.68;
;ACC01;ABEV3;2;2599;2599;2599;19.59;50914.41;50914.41;50914.41;
;ACC08;LREN3;1;7122;7122;7122;17.79;126700.38;126700.38;126700.38;
;ACC09;BBAS3;1;6604;6604;6604;19.54;129042.16;129042.16;129042.16;
;ACC04;ITUB4;1;7946;7946;7946;12.34;98053.64;98053.64;98053.64;
;ACC09;BBDC4;2;1062;1062;1062;17.29;18361.98;18361.98;18361.98;
;ACC07;ITUB4;1;5103;5103;5103;17.45;89047.35;89047.35;89047.35;
;ACC03;LREN3;2;2249;2249;2249;11.69;26290.81;26290.81;26290.81;
;ACC05;BBDC4;1;8610;8610;8610;13.44;115718.40;115718.40;115718.40;
;ACC09;B3SA3;2;4217;4217;4217;17.14;72279.38;72279.38;72279.38;
;ACC04;ABEV3;1;7479;7479;7479;19.02;142250.58;142250.58;142250.58;
;ACC07;PETR4;2;2906;2906;2906;10.51;30542.06;30542.06;30542.06;
;ACC05;BBDC4;2;6866;6866;6866;11.94;81980.04;81980.04;81980.04;
;ACC05;VALE3;1;6073;6073;6073;11.21;68078.33;68078.33;68078.33;
;ACC09;PETR4;1;1457;1457;1457;15.12;22029.84;22029.84;22029.84;
;ACC10;MGLU3;2;8989;8989;8989;11.08;99598.12;99598.12;99598.12;
;ACC07;ITUB4;2;2163;2163;2163;16.77;36273.51;36273.51;36273.51;
;ACC06;B3SA3;1;2341;2341;2341;11.39;26663.99;26663.99;26663.99;
;ACC08;BBAS3;1;9104;9104;9104;13.71;124815.84;124815.84;124815.84;
;ACC07;B3SA3;2;8845;8845;8845;12.13;107289.85;107289.85;107289.85;
;ACC08;ITUB4;2;4796;4796;4796;10.68;51221.28;51221.28;51221.28;
;ACC03;BBDC4;1;5101;5101;5101;16.39;83605.39;83605.39;83605.39;
;ACC02;PETR4;2;4629;4629;4629;13.76;63695.04;63695.04;63695.04;
;ACC08;PETR4;1;2038;2038;2038;15.48;31548.24;31548.24;31548.24;
;ACC05;BBDC4;1;2812;2812;2812;19.53;54918.36;54918.36;54918.36;
;ACC09;ITUB4;1;6482;6482;6482;19.26;124843.32;124843.32;124843.32;
;ACC09;B3SA3;1;9968;9968;9968;10.03;99979.04;99979.04;99979.04;
;ACC08;BBDC4;1;6983;6983;6983;19.47;135959.01;135959.01;135959.01;
;ACC04;WEGE3;2;3629;3629;3629;17.04;61838.16;61838.16;61838.16;
;ACC02;BBAS3;2;2481;2481;2481;15.59;38678.79;38678.79;38678.79;
;ACC04;ITUB4;2;5734;5734;5734;19.49;111755.66;111755.66;111755.66;
;ACC09;B3SA3;1;2683;2683;2683;14.42;38688.86;38688.86;38688.86;
;ACC06;BBDC4;1;5468;5468;5468;18.03;98588.04;98588.04;98588.04;
;ACC05;VALE3;1;8393;8393;8393;11.23;94253.39;94253.39;94253.39;
;ACC02;ABEV3;1;5131;5131;5131;16.34;83840.54;83840.54;83840.54;
;ACC02;ABEV3;1;6459;6459;6459;10.35;66850.65;66850.65;66850.65;
;ACC07;ITUB4;1;5079;5079;5079;18.27;92793.33;92793.33;92793.33;
;ACC10;VALE3;1;5608;5608;5608;16.69;93597.52;93597.52;93597.52;
;ACC04;VALE3;1;8300;8300;8300;17.46;144918.00;144918.00;144918.00;
;ACC02;ABEV3;2;9743;9743;9743;10.00;97430.00;97430.00;97430.00;
;ACC04;WEGE3;2;7449;7449;7449;17.92;133486.08;133486.08;133486.08;
;ACC04;VALE3;1;1778;1778;1778;11.30;20091.40;20091.40;20091.40;
;ACC01;PETR4;1;9529;9529;9529;15.62;148842.98;148842.98;148842.98;
;ACC09;ABEV3;2;5081;5081;5081;13.98;71032.38;71032.38;71032.38;
;ACC07;LREN3;1;8682;8682;8682;13.80;119811.60;119811.60;119811.60;
;ACC10;ITUB4;1;4092;4092;4092;19.84;81185.28;81185.28;81185.28;
;ACC06;BBAS3;2;4444;4444;4444;12.92;57416.48;57416.48;57416.48;
;ACC02;WEGE3;2;2286;2286;2286;14.36;32826.96;32826.96;32826.96;
;ACC07;LREN3;2;8983;8983;8983;18.62;167263.46;167263.46;167263.46;
;ACC06;ITUB4;2;6080;6080;6080;16.45;100016.00;100016.00;100016.00;
;ACC09;BBAS3;2;3906;3906;3906;11.95;46676.70;46676.70;46676.70;
;ACC08;LREN3;1;6496;6496;6496;18.27;118681.92;118681.92;118681.92;
;ACC05;WEGE3;2;2756;2756;2756;18.25;50297.00;50297.00;50297.00;
;ACC03;BBAS3;1;8977;8977;8977;13.34;119753.18;119753.18;119753.18;
;ACC05;ABEV3;1;9567;9567;9567;16.99;162543.33;162543.33;162543.33;
;ACC04;B3SA3;1;3246;3246;3246;12.07;39179.22;39179.22;39179.22;
;ACC04;BBDC4;2;6621;6621;6621;19.15;126792.15;126792.15;126792.15;
;ACC04;ABEV3;1;1420;1420;1420;15.49;21995.80;21995.80;21995.80;
;ACC03;PETR4;1;2974;2974;2974;13.54;40267.96;40267.96;40267.96;
;ACC05;VALE3;1;8896;8896;8896;17.94;159594.24;159594.24;159594.24;
;ACC03;VALE3;2;2251;2251;2251;12.25;27574.75;27574.75;27574.75;
;ACC05;ITUB4;2;7105;7105;7105;13.72;97480.60;97480.60;97480.60;
;ACC06;LREN3;1;9916;9916;9916;15.88;157466.08;157466.08;157466.08;
;ACC08;ABEV3;2;7425;7425;7425;14.45;107291.25;107291.25;107291.25;
;ACC03;PETR4;2;8666;8666;8666;14.01;121410.66;121410.66;121410.66;
;ACC02;LREN3;1;4821;4821;4821;12.50;60262.50;60262.50;60262.50;
;ACC06;MGLU3;1;6949;6949;6949;18.76;130363.24;130363.24;130363.24;
;ACC06;ITUB4;2;5241;5241;5241;13.76;72116.16;72116.16;72116.16;
;ACC02;BBAS3;1;2247;2247;2247;13.85;31120.95;31120.95;31120.95;
;ACC02;BBDC4;2;9845;9845;9845;15.49;152499.05;152499.05;152499.05;
;ACC06;BBAS3;2;8879;8879;8879;10.24;90920.96;90920.96;90920.96;
;ACC06;LREN3;2;2774;2774;2774;11.17;30985.58;30985.58;30985.58;
;ACC07;B3SA3;1;7247;7247;7247;17.32;125518.04;125518.04;125518.04;
;ACC09;MGLU3;2;1376;1376;1376;19.53;26873.28;26873.28;26873.28;
;ACC06;MGLU3;1;7108;7108;7108;15.91;113088.28;113088.28;113088.28;
;ACC07;ITUB4;1;3720;3720;3720;16.19;60226.80;60226.80;60226.80;
;ACC09;MGLU3;2;8691;8691;8691;12.09;105074.19;105074.19;105074.19;
;ACC03;VALE3;2;1457;1457;1457;15.27;22248.39;22248.39;22248.39;
;ACC03;PETR4;1;6013;6013;6013;11.66;70111.58;70111.58;70111.58;
;ACC03;MGLU3;2;2903;2903;2903;10.77;31265.31;31265.31;31265.31;
;ACC08;BBAS3;2;7128;7128;7128;10.04;71565.12;71565.12;71565.12;
;ACC06;ABEV3;1;8089;8089;8089;10.70;86552.30;86552.30;86552.30;
;ACC02;B3SA3;1;3793;3793;3793;17.17;65125.81;65125.81;65125.81;
;ACC05;MGLU3;2;6235;6235;6235;13.28;82800.80;82800.80;82800.80;
;ACC03;B3SA3;2;2091;2091;2091;18.44;38558.04;38558.04;38558.04;
;ACC03;B3SA3;2;7813;7813;7813;11.47;89615.11;89615.11;89615.11;
;ACC01;BBAS3;2;8669;8669;8669;19.88;172339.72;172339.72;172339.72;
;ACC04;ITUB4;2;2622;2622;2622;19.63;51469.86;51469.86;51469.86;
;ACC04;PETR4;2;1666;1666;1666;13.88;23124.08;23124.08;23124.08;
;ACC07;MGLU3;1;3897;3897;3897;11.14;43412.58;43412.58;43412.58;
;ACC01;MGLU3;1;9189;9189;9189;10.54;96852.06;96852.06;96852.06;
;ACC10;ABEV3;2;8432;8432;8432;16.38;138116.16;138116.16;138116.16;
;ACC10;VALE3;1;6910;6910;6910;17.56;121339.60;121339.60;121339.60;
;ACC03;ABEV3;2;5687;5687;5687;14.63;83200.81;83200.81;83200.81;
;ACC07;B3SA3;2;3407;3407;3407;12.63;43030.41;43030.41;43030.41;
;ACC02;BBDC4;1;6919;6919;6919;17.16;118730.04;118730.04;118730.04;
;ACC07;B3SA3;2;7181;7181;7181;11.70;84017.70;84017.70;84017.70;
;ACC09;PETR4;2;9869;9869;9869;13.64;134613.16;134613.16;134613.16;
;ACC04;ABEV3;1;9296;9296;9296;18.90;175694.40;175694.40;175694.40;
;ACC05;ABEV3;1;1442;1442;1442;11.65;16799.30;16799.30;16799.30;
;ACC06;LREN3;1;9597;9597;9597;18.48;177352.56;177352.56;177352.56;
;ACC03;BBDC4;2;3459;3459;3459;11.30;39086.70;39086.70;39086.70;
;ACC06;B3SA3;2;2687;2687;2687;15.08;40519.96;40519.96;40519.96;
;ACC08;BBDC4;2;6802;6802;6802;18.15;123456.30;123456.30;123456.30;
;ACC03;WEGE3;2;5274;5274;5274;10.82;57064.68;57064.68;57064.68;
;ACC05;LREN3;1;6494;6494;6494;14.03;91110.82;91110.82;91110.82;
;ACC03;VALE3;1;7150;7150;7150;12.91;92306.50;92306.50;92306.50;
;ACC06;PETR4;2;2885;2885;2885;10.63;30667.55;30667.55;30667.55;
;ACC06;ITUB4;2;6848;6848;6848;12.06;82586.88;82586.88;82586.88;
;ACC04;ABEV3;1;4972;4972;4972;15.11;75126.92;75126.92;75126.92;
;ACC07;B3SA3;1;8321;8321;8321;18.39;153023.19;153023.19;153023.19;
;ACC08;PETR4;1;4063;4063;4063;13.36;54281.68;54281.68;54281.68;
;ACC05;BBDC4;1;3061;3061;3061;10.84;33181.24;33181.24;33181.24;
;ACC03;VALE3;1;1708;1708;1708;12.62;21554.96;21554.96;21554.96;
;ACC08;ITUB4;1;6543;6543;6543;14.24;93172.32;93172.32;93172.32;
;ACC06;MGLU3;2;1077;1077;1077;19.94;21475.38;21475.38;21475.38;
;ACC01;BBDC4;2;5006;5006;5006;10.19;51011.14;51011.14;51011.14;
;ACC07;BBDC4;2;1097;1097;1097;13.25;14535.25;14535.25;14535.25;
;ACC05;ABEV3;1;3893;3893;3893;16.45;64039.85;64039.85;64039.85;
;ACC06;ITUB4;2;2233;2233;2233;14.62;32646.46;32646.46;32646.46;
;ACC05;B3SA3;1;8978;8978;8978;13.60;122100.80;122100.80;122100.80;
;ACC09;ITUB4;2;5035;5035;5035;14.12;71094.20;71094.20;71094.20;
;ACC05;WEGE3;2;9073;9073;9073;17.64;160047.72;160047.72;160047.72;
;ACC10;BBDC4;1;2764;2764;2764;16.91;46739.24;46739.24;46739.24;
;ACC09;MGLU3;1;3772;3772;3772;16.02;60427.44;60427.44;60427.44;
;ACC04;BBDC4;2;9229;9229;9229;13.13;121176.77;121176.77;121176.77;
;ACC09;LREN3;1;2179;2179;2179;11.22;24448.38;24448.38;24448.38;
;ACC05;BBDC4;1;1290;1290;1290;16.90;21801.00;21801.00;21801.00;
;ACC02;ITUB4;2;6739;6739;6739;18.67;125817.13;125817.13;125817.13;
;ACC06;BBAS3;1;7070;7070;7070;14.85;104989.50;104989.50;104989.50;
;ACC04;ABEV3;2;4601;4601;4601;17.43;80195.43;80195.43;80195.43;
;ACC06;BBAS3;1;5259;5259;5259;12.02;63213.18;63213.18;63213.18;
;ACC04;ABEV3;2;4083;4083;4083;11.09;45280.47;45280.47;45280.47;
;ACC04;ABEV3;1;7815;7815;7815;13.99;109331.85;109331.85;109331.85;
;ACC02;PETR4;2;1939;1939;1939;10.30;19971.70;19971.70;19971.70;
;ACC07;WEGE3;2;5673;5673;5673;16.43;93207.39;93207.39;93207.39;
;ACC05;WEGE3;2;5646;5646;5646;15.31;86440.26;86440.26;86440.26;
;ACC05;MGLU3;2;4467;4467;4467;13.58;60661.86;60661.86;60661.86;
;ACC01;MGLU3;1;7295;7295;7295;10.15;74044.25;74044.25;74044.25;
;ACC01;B3SA3;1;7632;7632;7632;19.66;150045.12;150045.12;150045.12;
;ACC09;VALE3;1;7094;7094;7094;10.19;72287.86;72287.86;72287.86;
;ACC09;BBAS3;1;7946;7946;7946;15.07;119746.22;119746.22;119746.22;
;ACC10;PETR4;1;7105;7105;7105;14.62;103875.10;103875.10;103875.10;
;ACC05;PETR4;1;2272;2272;2272;17.25;39192.00;39192.00;39192.00;
;ACC07;BBDC4;1;7354;7354;7354;13.28;97661.12;97661.12;97661.12;
;ACC08;LREN3;1;3112;3112;3112;17.58;54708.96;54708.96;54708.96;
;ACC02;LREN3;1;3550;3550;3550;16.89;59959.50;59959.50;59959.50;
;ACC06;ABEV3;1;4503;4503;4503;14.22;64032.66;64032.66;64032.66;
;ACC03;MGLU3;2;7441;7441;7441;17.65;131333.65;131333.65;131333.65;
;ACC02;WEGE3;2;9411;9411;9411;14.78;139094.58;139094.58;139094.58;
;ACC02;BBDC4;2;4388;4388;4388;10.07;44187.16;44187.16;44187.16;
;ACC04;PETR4;2;8311;8311;8311;10.69;88844.59;88844.59;88844.59;
;ACC03;BBAS3;1;5571;5571;5571;18.24;101615.04;101615.04;101615.04;
;ACC09;BBDC4;2;9639;9639;9639;17.80;171574.20;171574.20;171574.20;
;ACC07;WEGE3;1;3717;3717;3717;19.92;74042.64;74042.64;74042.64;
;ACC06;BBDC4;1;2582;2582;2582;18.89;48773.98;48773.98;48773.98;
;ACC10;WEGE3;2;1457;1457;1457;11.62;16930.34;16930.34;16930.34;
;ACC07;BBDC4;2;5167;5167;5167;10.31;53271.77;53271.77;53271.77;
